Header
,7079,QM2,TRUE,FALSE,0,0,0,0,,2,0,4,0,0,0,TRUE,Didn't Try,Didn't Try,TRUE,,Launching Foul
,4320,QM69,TRUE,FALSE,0,0,0,0,,0,0,0,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,Stopped Working
,5614,QM69,TRUE,FALSE,1,0,0,0,,5,0,2,0,2,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,2630,QM49,TRUE,FALSE,1,0,0,0,,0,0,5,0,0,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,5987,QM49,TRUE,FALSE,1,0,0,0,,0,0,8,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5987,QM49,TRUE,FALSE,1,0,0,0,,0,0,8,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,4744,QM49,FALSE,FALSE,0,0,0,0,,2,0,0,0,8,0,TRUE,Didn't Try,Didn't Try,FALSE,,Launching Foul
,5635,QM69,TRUE,FALSE,0,0,0,0,,6,0,0,0,0,0,TRUE,Failed,Didn't Try,FALSE,,מתקשים לתמרן איסוף קוביות
,5987,QM70,TRUE,FALSE,0,0,1,0,,0,0,3,0,6,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,2630,QM70,TRUE,FALSE,1,0,0,0,,2,0,3,0,0,0,TRUE,Successful,Failed,FALSE,,
,5038,QM70,TRUE,FALSE,0,0,0,0,,0,0,2,0,0,0,FALSE,Didn't Try,Didn't Try,FALSE,,Slow Collection
,4416,QM70,TRUE,FALSE,0,0,0,0,,0,0,1,0,7,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,2096,QM70,TRUE,FALSE,1,0,0,0,,5,0,2,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
,7079,QM43,TRUE,FALSE,0,0,0,0,,4,0,2,0,5,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5554,QM43,TRUE,FALSE,0,0,0,0,,0,0,0,0,7,0,TRUE,Didn't Try,Didn't Try,FALSE,,Bad Driver, Bad collection
,1577,QM43,TRUE,FALSE,0,0,0,0,,2,0,4,0,0,0,TRUE,Successful,Didn't Try,FALSE,,Launching Foul
,5987,QM43,TRUE,FALSE,1,0,0,0,,0,0,1,0,6,0,TRUE,Didn't Try,Didn't Try,FALSE,,מתקשה בהתכווננות לאקסצ'יינג
,5951,QM4,TRUE,FALSE,0,0,0,0,,0,0,1,0,6,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,5715,QM60,TRUE,FALSE,1,0,0,0,,0,0,0,0,7,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,1577,QM60,TRUE,FALSE,0,0,1,0,,4,0,2,0,0,0,TRUE,Successful,Successful,FALSE,,
,5614,QM60,TRUE,FALSE,1,0,0,0,,5,0,1,0,2,0,TRUE,Didn't Try,Didn't Try,FALSE,,
,5635,QM4,TRUE,FALSE,0,0,0,0,,1,0,3,0,0,0,TRUE,Successful,Didn't Try,TRUE,,
,6230,QM4,TRUE,FALSE,0,0,0,0,,5,0,0,0,1,0,FALSE,Didn't Try,Didn't Try,FALSE,,
,3339,QM5,TRUE,FALSE,2,0,0,0,,5,0,2,0,0,0,TRUE,Successful,Didn't Try,FALSE,,
